case,method,phase,rows,operations,seed,hash,truth,candidates,residuals,certain,plane_bytes,summary_bytes,blocks,skipped,text_bytes,g0,g1,g2,g3,stored_bytes,fixture_bytes,digest,correct,ns_per_op,min_ns,max_ns,candidate_fraction,metadata_B_row
exclusive,soa,q3,1048576,1048576,41,13,0,0,0,0,8388608,0,0,0,0,0,0,0,0,0,67108864,14167409164308735609,1,0.5007823131702565,0.4924266426651566,0.5094007386101617,0.0,0.0
exclusive,tag8,q0,1048576,1048576,41,13,0,131072,131072,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,14167409164308735609,1,2.3869775136311855,2.316042052374945,5.101877318488226,0.125,4.0
exclusive,tag8,q1,1048576,1048576,41,13,0,0,0,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,14167409164308735609,1,0.4587510043177111,0.458490174392174,0.4646605294326256,0.0,4.0
exclusive,tag8,q2,1048576,1048576,41,13,0,0,0,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,14167409164308735609,1,0.45920720593682657,0.45885860508885873,0.4594696143577838,0.0,4.0
exclusive,tag8,q3,1048576,1048576,41,13,0,0,0,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,14167409164308735609,1,0.4591640932806608,0.45866745915906176,0.46283289481853623,0.0,4.0
exclusive,joint64,q0,1048576,1048576,41,13,0,131072,131072,0,1048576,524288,16384,0,0,65536,0,0,0,6291456,67108864,14167409164308735609,1,2.0559621224036584,1.9847291799692006,2.190887817969689,0.125,6.0
exclusive,joint64,q1,1048576,1048576,41,13,0,0,0,0,0,524288,16384,16384,0,0,0,0,0,6291456,67108864,14167409164308735609,1,0.053304373385187676,0.053120485560860756,0.05396370878238636,0.0,6.0
exclusive,joint64,q2,1048576,1048576,41,13,0,0,0,0,0,524288,16384,16384,0,0,0,0,0,6291456,67108864,14167409164308735609,1,0.05327513694763185,0.05320353889465333,0.053691902160644504,0.0,6.0
exclusive,joint64,q3,1048576,1048576,41,13,0,0,0,0,0,524288,16384,16384,0,0,0,0,0,6291456,67108864,14167409164308735609,1,0.05341946841236133,0.053243954343149845,0.05482122337675664,0.0,6.0
exclusive,marginal64,q0,1048576,1048576,41,13,0,131072,131072,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,14167409164308735609,1,3.327817344665528,2.064032649993896,3.9424392700195314,0.125,4.25
exclusive,marginal64,q1,1048576,1048576,41,13,0,0,0,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,14167409164308735609,1,0.5485136654912209,0.5462554620236768,0.5565398274635781,0.0,4.25
exclusive,marginal64,q2,1048576,1048576,41,13,0,0,0,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,14167409164308735609,1,0.5496593117713929,0.5473739504814147,0.5561467806498211,0.0,4.25
exclusive,marginal64,q3,1048576,1048576,41,13,0,0,0,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,14167409164308735609,1,0.5524924198786418,0.5462441047032673,0.5555797417958578,0.0,4.25
paired,soa,q0,1048576,1048576,41,13,131072,131072,0,131072,8388608,0,0,0,0,0,0,0,0,0,67108864,295848790840331787,1,0.6029168475757946,0.5987938534129751,0.6090885075655851,0.125,0.0
paired,soa,q1,1048576,1048576,41,13,131072,131072,0,131072,8388608,0,0,0,0,0,0,0,0,0,67108864,295848790840331787,1,0.6046654171413847,0.597079700893826,0.761903190612793,0.125,0.0
paired,soa,q2,1048576,1048576,41,13,131072,131072,0,131072,8388608,0,0,0,0,0,0,0,0,0,67108864,295848790840331787,1,0.6040383685718882,0.603021643378518,0.6088255968960847,0.125,0.0
paired,soa,q3,1048576,1048576,41,13,131072,131072,0,131072,8388608,0,0,0,0,0,0,0,0,0,67108864,295848790840331787,1,0.6076939053005641,0.5995482338799372,0.6115827984280059,0.125,0.0
paired,tag8,q0,1048576,1048576,41,13,131072,131072,131072,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,295848790840331787,1,3.0767772462632923,2.9886079364352756,3.0833237965901694,0.125,4.0
paired,tag8,q1,1048576,1048576,41,13,131072,131072,131072,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,295848790840331787,1,3.068495750427246,2.9041330549452042,3.121676233079698,0.125,4.0
paired,tag8,q2,1048576,1048576,41,13,131072,131072,131072,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,295848790840331787,1,2.7845506668090825,2.663090944290161,3.104495644569397,0.125,4.0
paired,tag8,q3,1048576,1048576,41,13,131072,131072,131072,0,1048576,0,0,0,0,65536,0,0,0,4194304,67108864,295848790840331787,1,3.10847282409668,2.867687543233236,3.2027167214287653,0.125,4.0
paired,joint64,q0,1048576,1048576,41,13,131072,131072,131072,0,1048576,524288,16384,0,0,65536,0,0,0,6291456,67108864,295848790840331787,1,3.108701705932617,3.0917719602584834,3.1784428358078007,0.125,6.0
paired,joint64,q1,1048576,1048576,41,13,131072,131072,131072,0,1048576,524288,16384,0,0,65536,0,0,0,6291456,67108864,295848790840331787,1,3.1738109588623042,3.039695845709906,3.194307115342882,0.125,6.0
paired,joint64,q2,1048576,1048576,41,13,131072,131072,131072,0,1048576,524288,16384,0,0,65536,0,0,0,6291456,67108864,295848790840331787,1,3.061413526535034,2.960409998893738,3.250532984733582,0.125,6.0
paired,joint64,q3,1048576,1048576,41,13,131072,131072,131072,0,1048576,524288,16384,0,0,65536,0,0,0,6291456,67108864,295848790840331787,1,3.192188368903266,2.9429536395602756,3.210737758212619,0.125,6.0
paired,marginal64,q0,1048576,1048576,41,13,131072,131072,131072,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,295848790840331787,1,3.163251042366028,3.107450485229492,3.2027772665023804,0.125,4.25
paired,marginal64,q1,1048576,1048576,41,13,131072,131072,131072,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,295848790840331787,1,3.1335728168487544,3.043952107429504,3.4254435300827026,0.125,4.25
paired,marginal64,q2,1048576,1048576,41,13,131072,131072,131072,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,295848790840331787,1,3.026766247219509,2.8935960133870444,3.1935964160495334,0.125,4.25
paired,marginal64,q3,1048576,1048576,41,13,131072,131072,131072,0,1048576,65536,16384,0,0,65536,0,0,0,4456448,67108864,295848790840331787,1,3.141285154554579,3.0481893751356335,3.2075947655571833,0.125,4.25
range,native,q0,1048576,1048576,41,13,524222,524222,0,524222,4194304,0,0,0,0,65536,0,0,0,0,67108864,12688853177045613208,1,2.065286715825399,2.0622207323710127,2.096415201822917,0.4999370574951172,0.0
range,prefix16,q0,1048576,1048576,41,13,524222,524222,0,524222,2098016,0,0,0,0,65536,27,0,0,4194304,67108864,12688853177045613208,1,2.3566594123840328,2.3521035512288413,2.384082873662313,0.4999370574951172,4.0
range,prefix8,q0,1048576,1048576,41,13,524222,524222,0,524222,1172784,0,0,0,0,65536,7735,27,1,4194304,67108864,12688853177045613208,1,2.4317487369884145,2.413996609774503,2.4418150294910776,0.4999370574951172,4.0
ties,native,q0,1048576,1048576,41,13,524399,524399,0,524399,4194304,0,0,0,0,65536,0,0,0,0,67108864,3519896043959245654,1,2.074797190152682,2.053935784559983,2.0982010914729194,0.5001058578491211,0.0
ties,prefix16,q0,1048576,1048576,41,13,524399,524399,0,524399,4194304,0,0,0,0,65536,65536,0,0,4194304,67108864,3519896043959245654,1,2.552341270446777,2.5407716751098635,2.5728655815124513,0.5001058578491211,4.0
ties,prefix8,q0,1048576,1048576,41,13,524399,524399,0,524399,4194304,0,0,0,0,65536,65536,65536,65536,4194304,67108864,3519896043959245654,1,2.7768339580959744,2.7638468212551546,2.7907043033175998,0.5001058578491211,4.0
range_clustered,native,q0,1048576,1048576,41,13,524222,524222,0,524222,4194304,0,0,0,0,65536,0,0,0,0,67108864,17926817765396161761,1,1.247360547383626,1.2395714805239724,1.2672705877394903,0.4999370574951172,0.0
range_clustered,prefix16,q0,1048576,1048576,41,13,524222,524222,0,524222,2097248,0,0,0,0,65536,3,0,0,4194304,67108864,17926817765396161761,1,1.3888342004073295,1.3866973676179584,1.415677171004446,0.4999370574951172,4.0
range_clustered,prefix8,q0,1048576,1048576,41,13,524222,524222,0,524222,1056864,0,0,0,0,65536,514,3,1,4194304,67108864,17926817765396161761,1,1.3628133974577252,1.3596601988139907,1.363963428296541,0.4999370574951172,4.0
